timestamp_ms,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_mag,gyro_mag,accel_x_filt,accel_y_filt,accel_z_filt,latitude,longitude,altitude,gnss_speed_m_s,gnss_accuracy,gnss_bearing,gnss_speed_km_h,cell_id,signal_dbm,flag_imu_valid,flag_gnss_valid,flag_speed_ref_valid,flag_outage,flag_cell_valid
1789661149298.0,0.0,0.15014961,0.20638095,9.862916,0.0,0.00030543236,0.00030543236,-47.4,4.5,3.525,9.86621761492022,0.0004319465858996216,0.15014887774030672,0.20638184826358694,9.86291696558114,,,,,,,,,,1,0,0,1,0
1789661149308.0,0.01,0.15014961,0.20638095,9.862916,0.0,0.00030543236,0.00030543236,-47.4,4.5,3.525,9.86621761492022,0.0004319465858996216,0.14949081913682016,0.2066414768981321,9.863197555078766,,,,,,,,634080.0,,1,0,0,1,1
1789661149318.0,0.02,0.15014961,0.20638095,9.862916,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86621761492022,0.0002159732929498108,0.1491983238385143,0.2067209932974531,9.86330336487728,,,,,,,,634080.0,,1,0,0,1,1
1789661149328.0,0.03,0.15014961,0.20638095,9.862916,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86621761492022,0.0002159732929498108,0.1496863338945201,0.20646636838981472,9.863083505305125,,,,,,,,634080.0,,1,0,0,1,1
1789661149338.0,0.04,0.15014961,0.20638095,9.862916,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86621761492022,0.0002159732929498108,0.15122552749806883,0.20582521246458105,9.862524290764311,,,,,,,,634080.0,,1,0,0,1,1
1789661149348.0,0.05,0.15014961,0.20638095,9.862916,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86621761492022,0.0002159732929498108,0.15359550551646303,0.20491838423503927,9.861903185118052,,,,,,,,634080.0,,1,0,0,1,1
1789661149358.0,0.06,0.15882361,0.20219351,9.862019,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86537003416195,0.0002159732929498108,0.15598741380323472,0.20398103752873722,9.861794626989639,,,,,,,,634080.0,,1,0,0,1,1
1789661149368.0,0.07,0.15882361,0.20219351,9.862019,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86537003416195,0.0002159732929498108,0.157425670841717,0.20315969180994467,9.862786250717242,,,,,,,,634080.0,,1,0,0,1,1
1789661149378.0,0.08,0.15882361,0.20219351,9.862019,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.86537003416195,0.0002159732929498108,0.1574403551038437,0.20236299942353086,9.865031090703106,,,,,,,,634080.0,,1,0,0,1,1
1789661149388.0,0.09,0.15314065,0.20458634,9.870692,0.0,0.00015271618,0.00015271618,-47.4,4.5,3.525,9.873999604418719,0.0002159732929498108,0.15638367886770582,0.20137672678589968,9.868008626417245,,,,,,,,634080.0,,1,0,0,1,1
