timestamp_ms,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_mag,gyro_mag,accel_x_filt,accel_y_filt,accel_z_filt,latitude,longitude,altitude,gnss_speed_m_s,gnss_accuracy,gnss_bearing,gnss_speed_km_h,cell_id,signal_dbm,flag_imu_valid,flag_gnss_valid,flag_speed_ref_valid,flag_outage,flag_cell_valid
1789661118741.0,0.0,0.15403795,0.2009971,9.863813,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.867063110329113,0.0003414837597440938,0.15403918579650872,0.2009973059953936,9.863813665644066,,,,,,,,,,1,0,0,1,0
1789661118751.0,0.01,0.15732808,0.20697916,9.867104,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.870528549386137,0.0003414837597440938,0.1561118598693694,0.20465836470353546,9.865435285658892,,,,,,,,156510.0,,1,0,0,1,1
1789661118761.0,0.02,0.15732808,0.20697916,9.867104,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.870528549386137,0.0003414837597440938,0.15753386147978912,0.20717256190119746,9.866629172158428,,,,,,,,156510.0,,1,0,0,1,1
1789661118771.0,0.03,0.15732808,0.20697916,9.867104,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.870528549386137,0.0003414837597440938,0.15792814182457987,0.20793625603755575,9.867321844952553,,,,,,,,156510.0,,1,0,0,1,1
1789661118781.0,0.04,0.15732808,0.20697916,9.867104,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.870528549386137,0.0003414837597440938,0.157324949199637,0.20708070979626422,9.867813644552193,,,,,,,,156510.0,,1,0,0,1,1
1789661118791.0,0.05,0.15732808,0.20697916,9.867104,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.870528549386137,0.0003414837597440938,0.15610734015046981,0.20527053478699772,9.868458295687537,,,,,,,,156510.0,,1,0,0,1,1
1789661118801.0,0.06,0.15373886,0.20129621,9.870692,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.873941277934483,0.0003414837597440938,0.15482258999060516,0.2032959371031792,9.869339904981226,,,,,,,,156510.0,,1,0,0,1,1
1789661118811.0,0.07,0.15373886,0.20129621,9.870692,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.873941277934483,0.0003414837597440938,0.1539327493582407,0.2016964267463301,9.870235950443297,,,,,,,,156510.0,,1,0,0,1,1
1789661118821.0,0.08,0.15373886,0.20129621,9.870692,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.873941277934483,0.0003414837597440938,0.15361019685931296,0.2006065158738447,9.870838140052513,,,,,,,,156510.0,,1,0,0,1,1
1789661118831.0,0.09,0.15373886,0.20129621,9.870692,0.0,0.00030543236,0.00015271618,-47.7,3.7500002,4.05,9.873941277934483,0.0003414837597440938,0.15369924042126723,0.19988504963777037,9.870984289065415,,,,,,,,156510.0,,1,0,0,1,1
